mu,sigma^2,energy,err
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.792846,0.4419,-0.429611,0.000425191
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.76071,0.355704,-0.43572,0.000246296
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.80675,0.325305,-0.425602,0.000338003
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.79185,0.37762,-0.444356,0.000260299
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.807818,0.399788,-0.442269,0.000272363
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
0.77713,0.40964,-0.438633,0.000286884
